ID;Nom;EAN;Mon Prix Achat HT;Mon Prix Vente TTC;Mon Coef;Ma Marge Brute %;Prix Min Marché;Prix Max Marché;Prix Moyen Marché;3 Reliques;4 Maisons;Wizard Shop;2 Balais;Conseil
"3357";"Le livre de coloriage de Poudlard - Posters magiques";"J05740";"6.57";"9.90";"1.51";"20.4%";"9.90";"16.75";"13.32";"9.90";"16.75";"-";"0.00";"Marge faible (Vérifier)"
"3365";"Sticker Vitrail Bleu Dragon NBA";"NBA-SVD1";"1.88";"4.00";"2.13";"43.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3368";"Serre-Livres – Reliques De La Mort NBA";"NBA-SRM1";"4.29";"9.99";"2.33";"48.5%";"59.90";"59.90";"59.90";"59.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3369";"Dragon Avec Marque-Page Flamme NBA";"BNA-MPD1";"2.58";"5.50";"2.13";"43.7%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3370";"Sticker Espresso Patronum NBA";"NBA-SEP1";"1.29";"3.00";"2.33";"48.4%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3371";"Sticker Porte de Hobbit NBA";"NBA-SPH1";"1.28";"3.00";"2.34";"48.8%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3372";"Sticker Dragon Lecteur NBA";"NBA-SDL1";"1.71";"4.00";"2.34";"48.7%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3373";"Sticker Vitrail Rouge Dragon NBA";"NBA-SVRD1";"1.11";"2.50";"2.25";"46.7%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3374";"Marque-page magnétique - Chat noir et champignons MABO";"MBCAT";"2.00";"4.50";"2.25";"46.7%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3376";"Marque-page Forêt Magique MABO";"BFOREST11";"1.75";"4.00";"2.29";"47.5%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3377";"Sticker holographique Dragon MABO";"DCSDANCE";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3378";"Marque-page Renard et Lune MABO";"BFOX11";"1.75";"4.00";"2.29";"47.5%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3379";"Marque-page magnétique - Chat halloween MABO";"MBGHOSTCAT";"2.00";"4.50";"2.25";"46.7%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3381";"Marque-page Champignons MABO";"BMUSH11";"1.75";"4.00";"2.29";"47.5%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3382";"Marque-Page Magnétique Dragon Rose MABO";"MBPINK";"2.00";"4.50";"2.25";"46.7%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3391";"Magnet Puzzle - Echoppe de Magie";"MS001";"5.95";"12.99";"2.18";"45.0%";"24.90";"24.90";"24.90";"24.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3392";"Magnet Puzzle - Boutique de Magie";"MS002";"5.95";"12.99";"2.18";"45.0%";"24.90";"24.90";"24.90";"24.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3395";"Lot de 4 assiettes Seigneur des Anneaux - Tavernes";"MAP4501";"10.85";"24.95";"2.30";"47.8%";"9.80";"9.80";"9.80";"9.80";"-";"-";"-";"Trop cher (Baisser !)"
"3396";"Lot de 4 assiettes Chemin de traverse";"MAP4502";"10.85";"24.95";"2.30";"47.8%";"24.90";"24.99";"24.95";"24.90";"24.99";"-";"-";"RAS"
"3397";"Lots 3 paires de chaussettes - Le Seigneur des Anneaux";"CR1650";"6.10";"12.95";"2.12";"43.5%";"13.90";"13.90";"13.90";"13.90";"-";"-";"-";"Marge faible (Vérifier)"
"3398";"Lot de 4 assiettes et 4 anneaux ronds de serviettes - Seigneur des Anneaux";"MAP4500";"16.50";"37.95";"2.30";"47.8%";"9.80";"9.80";"9.80";"9.80";"-";"-";"-";"Trop cher (Baisser !)"
"3399";"Baguette de Célébration - Sortilège du Patronus";"NN8031";"31.20";"64.95";"2.08";"42.4%";"39.90";"39.99";"39.95";"39.90";"39.99";"39.95";"-";"Trop cher (Baisser !)"
"3409";"Art print - Ministère de la magie";"HPOP02F";"22.00";"46.99";"2.14";"43.8%";"44.90";"49.99";"47.45";"44.90";"49.99";"-";"-";"Marge faible (Vérifier)"
"3411";"Porte-passeport Ministère de la Magie";"HPPH01";"22.50";"46.99";"2.09";"42.5%";"45.90";"49.99";"47.95";"45.90";"49.99";"-";"-";"Marge faible (Vérifier)"
"3412";"Set de papeterie Ministère de la Magie";"HPSTS01";"8.50";"19.99";"2.35";"49.0%";"7.90";"19.90";"13.90";"19.90";"-";"7.90";"-";"RAS"
"3414";"Set 3 stylos Ministère de la Magie";"HPMULTIPEN01";"14.00";"29.99";"2.14";"44.0%";"29.90";"29.90";"29.90";"29.90";"-";"-";"-";"Marge faible (Vérifier)"
"3415";"Set 4 pin's Ministère de la Magie";"HPMULTIPIN01";"12.00";"24.99";"2.08";"42.4%";"24.90";"24.90";"24.90";"24.90";"-";"-";"-";"Marge faible (Vérifier)"
"3417";"Stickers 3D sceaux de cire Ministère de la Magie";"HPSS01";"3.50";"7.99";"2.28";"47.4%";"7.90";"7.90";"7.90";"7.90";"-";"-";"0.00";"RAS"
"3424";"Porte-clés Fantôme";"GR_74925";"4.48";"8.99";"2.01";"40.2%";"11.90";"11.90";"11.90";"11.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3459";"Marque-page Vitrail - Cour de l'Automne";"COU-AUT-358";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3460";"Marque-page Vitrail - Dragon noir";"DRA-BLA-330";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3461";"Marque-page Vitrail - Renard";"FOX-APP-380";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3462";"Marque-page Vitrail - Poudlard de nuit";"MAG-NIG-422";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3463";"Marque-page Vitrail - Poudlard au soleil couchant";"MAG-SUN-421";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3464";"Marque-page Vitrail - Cour de la Nuit";"COU-NIG-353";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3465";"Marque-page Vitrail - Porte de Hobbit";"SHI-DOO-300";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3466";"Marque-page Vitrail - La Comté en automne";"SHI-LEA-304";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3467";"Marque-page Vitrail - Citrouilles de hobbit";"SHI-PUM-305";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3468";"Marque-page Vitrail - Marches de hobbit";"SHI-STE-301";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3469";"Marque-page Vitrail - Cour de l'hiver";"COU-WIN-359";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3470";"Marque-page Vitrail - Loup";"TWI-WOL-411";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3493";"Tote Bag - Famille Black";"MAP2417";"4.50";"10.00";"2.22";"46.0%";"10.90";"10.90";"10.90";"-";"-";"10.90";"-";"RAS"
"3494";"Porte-clés - La Famille Black";"MAP2601";"3.45";"8.95";"2.59";"53.7%";"11.90";"12.90";"12.40";"11.90";"-";"12.90";"-";"Opportunité (Augmenter !)"
"3500";"Marque-page Chat noir et champignons MABO";"MPCHATNOIR";"1.75";"4.00";"2.29";"47.5%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3501";"Marque-page Maison de sorcière MABO";"MPBOUTIQUESORCIERE";"1.75";"4.00";"2.29";"47.5%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3502";"Marque-page Jane Austen MABO";"MPJANEAUSTEN";"1.75";"4.00";"2.29";"47.5%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3503";"Marque-page avec dorures - Etoiles et Chat MABO";"MPCHATDORURE";"2.00";"4.50";"2.25";"46.7%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3504";"Sticker - Bébés renards MABO";"STBEBERENARD";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3505";"Sticker - Dragon lecteur MABO";"STICKERDRAGON";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3506";"Sticker - Grumpy Sunshine MABO";"STIGRUMPY";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3508";"Pin's - Dragon Lecteur MABO";"PINSDRAGON";"5.00";"10.00";"2.00";"40.0%";"7.90";"7.90";"7.90";"-";"-";"7.90";"-";"Trop cher (Baisser !)"
"3510";"Marque-page - Emblème Gryffondor";"MARKHP01";"2.44";"4.99";"2.05";"41.3%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3511";"Marque-page - Emblème Poufsouffle";"MARKHP02";"2.44";"4.99";"2.05";"41.3%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3512";"Marque-page - Emblème Serdaigle";"MARKHP03";"2.44";"4.99";"2.05";"41.3%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3513";"Marque-page - Emblème Serpentard";"MARKHP04";"2.44";"4.99";"2.05";"41.3%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3516";"Pochette peluche - Hedwige";"TPCHHP15";"6.74";"13.99";"2.08";"42.2%";"25.90";"44.99";"35.45";"25.90";"44.99";"-";"-";"Opportunité (Augmenter !)"
"3523";"Porte-clés métal - Fumseck";"MNGM48316";"4.21";"9.99";"2.37";"49.4%";"11.90";"11.90";"11.90";"11.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3524";"Puzzle en bois Harry Potter";"RAVE12001458";"11.92";"23.99";"2.01";"40.4%";"24.90";"32.99";"28.95";"24.90";"32.99";"-";"-";"Marge faible (Vérifier)"
"3525";"Puzzle Vacances à Poudlard 1000 pièces";"RAVE12001507";"9.51";"20.00";"2.10";"42.9%";"24.90";"24.90";"24.90";"24.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3526";"Puzzle phosphorescent - Patronus 500 pièces";"RAVE12001509";"11.37";"22.99";"2.02";"40.7%";"24.90";"24.90";"24.90";"24.90";"-";"-";"-";"Marge faible (Vérifier)"
"3527";"Puzzle Harry Potter Confiseries magiques (200 pièces)";"RAVE12004139";"7.89";"16.00";"2.03";"40.8%";"24.90";"24.90";"24.90";"24.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3528";"Puzzle Harry Potter - Retour à Poudlard 300 pièces";"RAVE12004140";"7.89";"16.00";"2.03";"40.8%";"24.90";"24.90";"24.90";"24.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3529";"Jeux de cartes premium - Seigneur des Anneaux";"T11-LOTR-CARDS";"7.98";"16.99";"2.13";"43.6%";"9.80";"9.80";"9.80";"9.80";"-";"-";"-";"Trop cher (Baisser !)"
"3530";"Set de papeterie Lettre de Poudlard";"THUP-HP709565";"6.47";"13.99";"2.16";"44.5%";"7.90";"7.90";"7.90";"-";"-";"7.90";"0.00";"Trop cher (Baisser !)"
"3538";"Calendrier de l'avent Honeydukes";"CR2109";"17.45";"35.95";"2.06";"41.8%";"36.99";"39.90";"38.45";"39.90";"36.99";"-";"0.00";"Marge faible (Vérifier)"
"3539";"Calendrier de l'avent - Chemin de Traverse";"EHPA00635";"59.95";"104.95";"1.75";"31.5%";"94.90";"94.99";"94.94";"94.90";"94.99";"-";"-";"Trop cher (Baisser !)"
"3540";"Marque-page Vitrail - Velaris (ACOTAR)";"SOFA15";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3541";"Marque-page Vitrail - Dragon doré";"DRA-GOL-331";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3542";"Marque-page Vitrail - Coquelicots";"FLO-POP-102";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3543";"Marque-page Vitrail - Terrasen";"TRI-TER-351";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3544";"Porte-clés Plateforme 9 3/4";"NN7115";"5.85";"11.95";"2.04";"41.3%";"12.90";"12.90";"12.90";"12.90";"-";"-";"-";"Marge faible (Vérifier)"
"3545";"Porte-clés Bertie Crochue";"NN7417";"8.06";"16.95";"2.10";"42.9%";"16.90";"16.90";"16.90";"16.90";"-";"-";"-";"Marge faible (Vérifier)"
"3546";"Porte-clés Le livres des monstres";"EHPKR0587";"5.90";"13.99";"2.37";"49.4%";"11.90";"11.90";"11.90";"11.90";"-";"-";"-";"Trop cher (Baisser !)"
"3547";"Harry Potter et la Coupe de Feu : l'édition illustrée interactive";"J06144";"32.85";"49.50";"1.51";"20.4%";"49.50";"75.00";"66.50";"49.50";"74.99";"75.00";"-";"Marge faible (Vérifier)"
"3548";"Le livre de cuisine Harry Potter - Spécial Pâtisserie";"J05556";"9.88";"14.90";"1.51";"20.4%";"19.90";"19.90";"19.90";"19.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3550";"Marque-page Vitrail - Château Ciel Couchant";"MAG-CAS-420";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3552";"Pack Retourneur de temps";"MAP3703";"13.60";"29.95";"2.20";"45.5%";"24.90";"24.90";"24.90";"-";"-";"24.90";"-";"Trop cher (Baisser !)"
"3553";"Pack Broche de la Lorien et marque page métal";"MAP3702";"17.25";"37.95";"2.20";"45.5%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Trop cher (Baisser !)"
"3554";"Pack Anneau Unique et Marque page métal";"MAP3700";"17.25";"37.95";"2.20";"45.5%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Trop cher (Baisser !)"
"3559";"Bannière Ministère de la Magie";"WB835";"7.42";"16.90";"2.28";"47.3%";"16.99";"16.99";"16.99";"-";"16.99";"-";"-";"RAS"
"3560";"Bannière Chaudron Baveur";"WB838";"7.42";"16.90";"2.28";"47.3%";"16.99";"16.99";"16.99";"-";"16.99";"-";"-";"RAS"
"3561";"Bannière - Chemin de Traverse";"WB841";"4.94";"11.99";"2.43";"50.6%";"12.99";"34.90";"23.95";"34.90";"12.99";"-";"-";"RAS"
"3562";"Bannière des 4 maisons";"WB843";"7.42";"16.90";"2.28";"47.3%";"18.99";"18.99";"18.99";"-";"18.99";"-";"-";"Opportunité (Augmenter !)"
"3569";"Baguette magique PVC Lord Voldemort";"NN5634";"7.15";"14.99";"2.10";"42.8%";"14.00";"39.99";"23.30";"15.90";"39.99";"14.00";"-";"Marge faible (Vérifier)"
"3570";"Baguette de Sureau PVC Dumbledore";"NN5635";"7.15";"14.99";"2.10";"42.8%";"39.90";"39.99";"39.95";"39.90";"39.99";"39.95";"-";"Opportunité (Augmenter !)"
"3571";"Baguette magique PVC Ginny Weasley";"NN5638";"7.15";"14.99";"2.10";"42.8%";"14.00";"39.99";"23.30";"15.90";"39.99";"14.00";"-";"Marge faible (Vérifier)"
"3572";"Baguette magique PVC Sirius Black";"NN5640";"7.15";"14.99";"2.10";"42.8%";"14.00";"39.99";"23.30";"15.90";"39.99";"14.00";"-";"Marge faible (Vérifier)"
"3574";"Baguette magique PVC Harry Potter";"NN5631";"7.15";"14.99";"2.10";"42.8%";"14.00";"39.99";"23.30";"15.90";"39.99";"14.00";"-";"Marge faible (Vérifier)"
"3575";"Baguette de Severus Rogue PVC";"NN5636";"7.15";"14.99";"2.10";"42.8%";"37.90";"39.99";"39.28";"37.90";"39.99";"39.95";"-";"Opportunité (Augmenter !)"
"3576";"Baguette magique PVC Hermione Granger";"NN5633";"7.15";"14.99";"2.10";"42.8%";"14.00";"39.99";"23.30";"15.90";"39.99";"14.00";"-";"Marge faible (Vérifier)"
"3577";"Pin’s Quidditch Vif d’Or";"EHPPB0665";"4.55";"9.99";"2.20";"45.3%";"11.90";"11.90";"11.90";"-";"-";"11.90";"-";"Opportunité (Augmenter !)"
"3578";"Porte-clés Dobby";"NN7120";"5.85";"11.95";"2.04";"41.3%";"11.90";"11.90";"11.90";"11.90";"0.00";"-";"-";"Marge faible (Vérifier)"
"3587";"Mug - 400 ml - Carte du Maraudeur";"ABYMUGA364";"7.49";"14.99";"2.00";"40.0%";"19.90";"19.90";"19.90";"-";"-";"19.90";"-";"Opportunité (Augmenter !)"
"3589";"Mug Heat Change - 460 ml";"ABYMUGA501";"7.49";"14.99";"2.00";"40.0%";"16.99";"16.99";"16.99";"-";"16.99";"-";"-";"Opportunité (Augmenter !)"
"3590";"Mug Heat Change - 460 ml - Maraudeur";"ABYMUGA496";"7.49";"14.99";"2.00";"40.0%";"16.99";"16.99";"16.99";"-";"16.99";"-";"-";"Opportunité (Augmenter !)"
"3596";"Art Print Honeydukes: The Wondrous Wizarding Sweet Shop";"HPOP03F";"22.00";"46.99";"2.14";"43.8%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3597";"Carte 3D Honeydukes: The Wondrous Wizarding Sweet Shop";"HP3DCARD03";"5.47";"12.99";"2.37";"49.5%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3598";"Décoration de Noël - Honeydukes: Wizarding Delights";"HPDEC02";"13.74";"28.99";"2.11";"43.1%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3599";"Marque-page Vitrail - Vache des Highlands";"COW-HIG-390";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3600";"Marque-page Vitrail - Vache au soleil couchant";"SOFA22";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3601";"Marque-page Vitrail - Vache et fleurs";"SOFA23";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3602";"Plaque en aluminium Famille Black";"MAP6105";"5.60";"12.95";"2.31";"48.1%";"12.90";"12.90";"12.90";"12.90";"-";"-";"-";"RAS"
"3603";"Pin's - Porte de Hobbit";"ELRPB0001";"5.10";"10.95";"2.15";"44.1%";"9.99";"9.99";"9.99";"-";"9.99";"-";"-";"Trop cher (Baisser !)"
"3610";"Porte-clés Chérubin de la Saint-Valentin";"DL_65926";"3.99";"8.99";"2.25";"46.7%";"11.90";"11.90";"11.90";"11.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3611";"Porte-clés Hirondelle";"MB_78326";"3.45";"6.99";"2.03";"40.8%";"11.90";"11.90";"11.90";"11.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3612";"Porte-clés Mouette et Frites";"HE_83626";"3.99";"7.99";"2.00";"40.1%";"11.90";"11.90";"11.90";"11.90";"-";"-";"-";"Opportunité (Augmenter !)"
"3617";"Porte-clés - Porte de Hobbit";"ELRKR0001";"5.80";"12.99";"2.24";"46.4%";"11.90";"11.90";"11.90";"11.90";"-";"-";"-";"Trop cher (Baisser !)"
"3625";"Porte-clés 3D - Feuille de la Lorien";"ABYKEY620";"5.99";"11.99";"2.00";"40.1%";"11.90";"11.90";"11.90";"11.90";"-";"-";"-";"Marge faible (Vérifier)"
"3626";"Mug - Elfique";"ABYMUGA434";"7.49";"14.99";"2.00";"40.0%";"15.90";"15.90";"15.90";"15.90";"-";"-";"-";"Marge faible (Vérifier)"
"3635";"Marque-page Chats et Fleurs MABO";"MABO-MP1";"1.75";"4.00";"2.29";"47.5%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3636";"Pin's Dragon et Epée MABO";"MABO-PINS1";"5.00";"10.00";"2.00";"40.0%";"7.90";"7.90";"7.90";"-";"-";"7.90";"-";"Trop cher (Baisser !)"
"3638";"Marque-page Barque sous les étoiles MABO";"MABO-MP2";"2.00";"4.00";"2.00";"40.0%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"Opportunité (Augmenter !)"
"3639";"Sticker Bébé Dragon MABO";"MABO-STICK1";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3640";"Sticker Dragon et épée MABO";"MABO-STICK2";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3641";"Sticker Friends to Lovers MABO";"MABO-STICK3";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3642";"Sticker Fée Champignon MABO";"MABO-STICK4";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3643";"Sticker - Dragon endormi MABO";"MABO-STICK5";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3644";"Sticker Slow Burn MABO";"MABO-STICK6";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3645";"Sticker Enemies to Lovers MABO";"MABO-STICK7";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3646";"Sticker Renard Cosy MABO";"MABO-STICK8";"1.50";"3.50";"2.33";"48.6%";"Infinity";"-Infinity";"NaN";"-";"-";"-";"0.00";"Trop cher (Baisser !)"
"3649";"Carnet Poudlard A5 avec stylo baguette Harry Potter";"CBA5001";"7.00";"19.95";"2.85";"57.9%";"39.90";"39.99";"39.95";"39.90";"39.99";"39.95";"-";"Opportunité (Augmenter !)"
"3654";"Porte-clés Déluminateur";"KRE01";"7.91";"16.90";"2.14";"43.8%";"11.90";"69.99";"50.61";"11.90";"69.99";"69.95";"-";"Marge faible (Vérifier)"
"3655";"Porte-clés Echarpe Poufsouffle";"KRE11";"3.72";"9.90";"2.66";"54.9%";"9.90";"21.99";"15.95";"9.90";"21.99";"-";"-";"RAS"
"3656";"Porte-clés Echarpe Serdaigle";"KRE12";"3.72";"9.90";"2.66";"54.9%";"14.90";"21.99";"18.45";"14.90";"21.99";"-";"-";"Opportunité (Augmenter !)"
"3657";"Porte-clés Echarpe Serpentard";"KRE13";"3.72";"9.90";"2.66";"54.9%";"9.90";"21.99";"15.95";"9.90";"21.99";"-";"-";"RAS"
"3660";"Cadre photo Miroir du Rised";"MF3D01";"10.72";"22.95";"2.14";"43.9%";"24.99";"26.90";"25.95";"26.90";"24.99";"-";"-";"Marge faible (Vérifier)"
"3664";"Set de 4 marque-pages Le Seigneur des Anneaux";"SET4M003";"8.03";"16.95";"2.11";"43.2%";"9.80";"9.90";"9.85";"9.80";"-";"9.90";"-";"Trop cher (Baisser !)"
"3671";"Carnet A5 La carte des Maraudeurs";"SR72325";"4.61";"9.95";"2.16";"44.4%";"19.90";"19.90";"19.90";"-";"-";"19.90";"-";"Opportunité (Augmenter !)"
"3675";"Marque-page Vitrail - Soleil céleste";"CEL-SUN-195";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3676";"Marque-page Vitrail - Lune céleste";"CEL-MOO-196";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3677";"Marque-page Vitrail - Tour du château";"STO-CAS-194";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3678";"Marque-page Vitrail - Dame médiévale";"MED-MAI-450";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3679";"Marque-page Vitrail - Licorne au soleil couchant";"UNI-ORA-241";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3680";"Marque-page Vitrail - Licorne et château";"UNI-TEA-240";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3681";"Marque-page Vitrail - Rivendell au soleil couchant";"RIV-SUN-315";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3682";"Marque-page Vitrail - Ponts de Rivendell";"RIV-BRI-326";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3683";"Marque-page Vitrail - Cour du Jour";"COU-DAY-354";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3684";"Marque-page Vitrail - Cour de l'Aube";"COU-DAW-355";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3685";"Marque-page Vitrail - Cour de l'Eté";"COU-SUM-357";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3686";"Marque-page Vitrail - Cour du Printemps";"COU-SPR-356";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3687";"Marque-page Vitrail - Champignons de la Comté";"SHI-MUS-303";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3688";"Marque-page Vitrail - Tournesols de la Comté";"SHI-SUN-302";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3689";"Marque-page Vitrail - Chevalier et son bouquet";"KNI-BOU-235";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
"3690";"Marque-page Vitrail - Chevalier aux fleurs";"KNI-SUI-234";"4.00";"8.99";"2.25";"46.6%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"RAS"
