"Code-barres";"id";"id Déclinaison";"Libellé";"Déclinaison";"Ref. fournisseur";"Point de vente";"Prix de vente";"Prix soldé";"Prix d'achat HT";"points +";"points -"
"671803398863";"1650";"0";"Sac à bandoulière Diagon Alley - Loungefly";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"812370011216";"1651";"0";"Masque de Lucius Malefoy";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421004934";"1652";"0";"Peluche collector de Kreattur ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205604049";"1654";"0";"Stylo baguette Hermione Granger ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583428074";"1655";"0";"Collier Fumseck argent 925ème plaqué or rose avec cristaux ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205603851";"1656";"0";"Stylo baguette Harry Potter";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782267025583";"1658";"0";"Le Hobbit Edition illustrée";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361071280";"1663";"0";"Cahier A5 Heat Change "Patronus"";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4983164356915";"1664";"0";"Hermione Granger - Q POSKET - 14 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583441998";"1668";"0";"Collier Hedwige";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205603868";"1669";"0";"Stylo baguette Albus Dumbledore";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"618480722505";"1676";"0";"Lunettes de Quidditch";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"618480672282";"1677";"0";"Lunettes de Luna";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3664794319457";"1679";"2";"Sweat Enfant - Lettre Hedwige ";"10ans";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3664794319464";"1679";"3";"Sweat Enfant - Lettre Hedwige ";"12ans";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3760089891544";"1687";"0";"Jeu de société - Les défis";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3296580825776";"1690";"0";"Q Posket Norbert Dragonneau 14cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"0671803386549 ";"1691";"0";"Sac à main Luna et Hermione";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"671803386549";"1691";"0";"Sac à main Luna et Hermione";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"0889698573689 ";"1692";"0";"POP Ron in devil's snare";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"889698573689";"1692";"0";"POP Ron in devil's snare";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"889698573665";"1693";"0";"POP Harry with the stone";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"0671803398900";"1694";"0";"Portefeuille loungefly Diagon Alley";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"0850795008732 ";"1695";"0";"Figurine Sauron BST AXN 13cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8435450252891";"1697";"0";"Puzzle Seigneur des Anneaux 1000 pièces";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4045846388239";"1698";"0";"Panneau métal Have You Seen This Wizard 15 x 21 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4045846388642";"1699";"0";"Panneau métal House-Elves 15 x 21 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4005556149889";"1700";"0";"Challenge puzzle Cast (1000 pièces)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4005555004578";"1700";"0";"Challenge puzzle Cast (1000 pièces)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4005556151707";"1701";"0";"Puzzle Harry Potter vs. Voldemort (1000 pièces)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8435450232398";"1702";"0";"Puzzle Harry, Ron & Hermione";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5036905039543";"1703";"0";"Puzzle Quidditch (1000 pièces)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5036905039567";"1704";"0";"Puzzle Magical Creature";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5036905039598";"1705";"0";"Puzzle Philosopher's Stone";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361077565";"1708";"0";"Sac à dos "Albus  Dumbledore"";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361079484";"1709";"0";"Mug - 320 ml -  Dumbledore ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361080114";"1710";"0";"Mug - 320 ml -  Créatures ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361080121";"1711";"0";"Mug - 320 ml -  Phénix";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361080138";"1712";"0";"Mug - 320 ml -  Bièraubeurre";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055453456756";"1716";"0";"Mug Shaped Mini The Leaky Cauldron";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3760166560127";"1717";"2";"T-shirt - Tournoi des 3 sorciers - Harry Potter";"S";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3800477251113";"1718";"0";"ELIXIR DU CENTAURE";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205607972";"1719";"0";"Tote Bag - Luna Lovegood";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"812370016778";"1720";"0";"Poudlard Express - Serre-Livres";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4009803003047";"1722";"0";"Puzzle 3D set Chemin de  Traverse (273 pièces)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5051265972385";"1723";"0";"Posters effet 3D encadrés Expecto Patronum 26 x 20 cm ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8445118026993";"1724";"0";"Sac à dos Patches";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8435376366450";"1725";"0";"Sac à bandoulière Satchel Railway ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"618480033311";"1726";"0";"Foulard Hedwige";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782075083522";"1728";"0";"Guide cinéma 7 - Norbert Dragonneau";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782075076395";"1729";"0";"Guide cinéma 6 - Les créatures";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205600744";"1730";"0";"Echarpe légère Foulard Gryffondor";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609372";"1731";"0";"Set de 3 magnets - Soins aux Créatures magiques";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205606883";"1732";"0";"Set de 4 magnets - Personnages portraits";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609457";"1733";"0";"Cravate de Dumbledore pour Thésée ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608030";"1734";"0";"Stylo baguette Harry Potter et support ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608054";"1735";"0";"Stylo baguette Hermione Granger et support";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608115";"1735";"0";"Stylo baguette Hermione Granger et support";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609365";"1736";"0";"Set de 4 magnets - Créatures Magiques ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361070658";"1737";"0";"Stylos - 4 Maisons";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361077817";"1738";"0";"Poster encadré "Albus Dumbledore"";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361078609";"1739";"0";"Poster « Casting » roulé filmé (91.5x61)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361079941";"1740";"0";"Poster « Niffleur Pickett » roulé filmé (91.5x61)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361082583";"1741";"0";"Poster « Affiche Film » roulé filmé (91.5x61)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8445118028539";"1743";"0";"Totebag Magicobus";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8445118028157";"1744";"0";"Portefeuille noir - Poudlard ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608993";"1752";"0";"Stickers en mousse - Items de Poudlard ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608979";"1753";"0";"Stickers en mousse - Honeydukes";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608986";"1754";"0";"Stickers en mousse - Poudlard ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609785";"1755";"0";"Stickers lenticulaires";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391126411";"1760";"1";"Mini Puzzle en bouteille - 150 pièces";"Gryffondor";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391126428";"1760";"2";"Mini Puzzle en bouteille - 150 pièces";"Poufsouffle";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391126435";"1760";"3";"Mini Puzzle en bouteille - 150 pièces";"Serdaigle";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391126404";"1760";"4";"Mini Puzzle en bouteille - 150 pièces";"Serpentard";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391112384";"1761";"0";"Jeu de cartes HP à l'école des sorciers ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"_'à"ç&&àèçà_";"1762";"0";"Jeu de cartes Maisons de Poudlard";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391107908";"1762";"0";"Jeu de cartes Maisons de Poudlard";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391123151";"1763";"0";"Jeu de carte Chibi";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"812370011414";"1764";"0";"Sculpture Fumseck le phénix";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782075128681";"1767";"0";"Le Quidditch à travers les âges - Poche";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5028486385034";"1771";"0";"Poster "Patronus Cerf" roulé filmé (91.5x61)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5028486486717";"1772";"0";"Poster "Emblème Animaux" roulé filmé (91.5x61)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361073239";"1773";"0";"Mug Heat Change 320 ml - Amortentia";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4006891960467";"1774";"0";"Coussin Hogwarts 40  x 40 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4006891949066";"1775";"0";"Couverture polaire Hogwarts 130 x 160 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4006891960450";"1776";"0";"Couverture polaire Hogwarts 150 x 200 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4005556128716";"1777";"0";"Puzzle Harry Potter (300 pièces)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4045846388222";"1778";"0";"Panneau métal Undesirable No. 1 15 x 21 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782075169738";"1779";"0";"Jeu de société Potions magiques";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782075169752";"1780";"0";"Jeu de société Animaux Fantastiques";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609471";"1782";"0";"Carnet Harry Potter Portrait";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609662";"1783";"0";"Carnet rigide et marque-page - Blason de Poufsouffle";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608276";"1784";"0";"Carnet rigide et marque-page - Luna Lovegood";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609655";"1785";"0";"Carnet rigide et marque-page - Blason de Serdaigle";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609518";"1786";"0";"Carnet Luna Lovegood Portrait";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609488";"1787";"0";"Carnet Hermione Granger Portrait";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609631";"1788";"0";"Carnet rigide et marque-page - Blason de Gryffondor";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608283";"1789";"0";"Carnet rigide et marque-page - Sirius Azkaban";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609464";"1790";"0";"Carnet rigide et marque-page - Norbert Dragonneau";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609648";"1791";"0";"Carnet rigide et marque-page - Blason de Serpentard";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608023";"1792";"0";"Carnet rigide et marque-page - Poudlard Express";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361058977";"1793";"0";"Set 2 Chibi Posters - Lord of the rings(52x38) ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361074458";"1794";"0";"Bougie - Carte du Maraudeur";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361072157";"1795";"0";"Pin's Prefet Gryffondor";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361072164";"1796";"0";"Pin's Prefet Serpentard";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361038962";"1797";"0";"Plaque métal "Poney Fringant" (28x38)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3665361066873";"1798";"0";"Set de 2 verres Poney Fringant & Arbre Gondor";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"618480237009";"1799";"0";"chapeau dumbledore";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"618480234008";"1800";"0";"chapeau Mcgonagall";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"661261268648";"1801";"0";"Portefeuille Gryffondor";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"661261268679";"1802";"0";"Portefeuille Poufsouffle";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"661261268662";"1803";"0";"Portefeuille Serpentard";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"661261268655";"1804";"0";"Portefeuille Serdaigle";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849803058623";"1806";"0";"POP! Vinyl: Harry Potter: Severus Snape";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"889698119153";"1807";"0";"POP! Vinyl: Harry Potter: Harry w/ Hedwig";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608627";"1808";"1";"Veste Cedric Diggory Tournoi des Trois Sorciers";"XS";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608634";"1808";"2";"Veste Cedric Diggory Tournoi des Trois Sorciers";"S";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421005788";"1809";"0";"Échiquier bataille de la Terre du Milieu ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4009803003030";"1810";"0";"Harry Potter puzzle 3D set Poudlard Express (180 pièces)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849803076160";"1811";"0";"Porte-clés Pocket POP! Vinyl Harry Potter 4 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055453459573";"1812";"0";"Panneau métal Lettre d'acceptation 21 x 15 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"700304155931";"1817";"0";"Puzzle Great Hall (1000 pièces)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3700126904912";"1818";"0";"Jeu de plateau Cluedo Harry Potter";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391145900";"1821";"0";"Jeu de cartes à jouer La Communauté de l'anneau";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391145917";"1822";"0";"Jeu de cartes à jouer Les Deux Tours";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391145924";"1823";"0";"Jeu de cartes à jouer Le Retour du roi";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8435450251306";"1824";"0";"Cahier lumineux You Shall Not Pass";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8435450251320";"1825";"0";"Cahier lumineux One Ring To Rule Them All";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8435450252235";"1826";"0";"Pack 4 badges de collection - Le Seigneur des Anneaux";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5051265725400";"1827";"0";"Set papeterie 2 pièces Wand & Broom";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"8412497049905";"1828";"0";"Mugs Couronne du Roi - Le Seigneur des Anneaux  ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9420024726419";"1829";"0";"Figurine Mini Epics The Witch-King 19 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609556";"1838";"0";"Carnet souple - Contes des Trois Frères";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609587";"1839";"0";"Carnet souple - Serpentard";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609594";"1840";"0";"Carnet souple - Serdaigle";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609600";"1841";"0";"Carnet souple - Poufsouffle";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609624";"1842";"0";"Carnet souple - Carte du Maraudeur";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609570";"1843";"0";"Carnet souple - Gryffondor";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205607989";"1844";"0";"Tote Bag - Lettre d’admission à Poudlard ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"812370011377";"1845";"0";"Epée de Godric Gryffondor ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609778";"1846";"0";"Collier Retourneur de Temps ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609709";"1847";"0";"Pin’s Médaillon de Serpentard ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609754";"1848";"0";"Pack de 2 barrettes Luna Lovegood";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205607828";"1849";"0";"Collier Luna Lovegood ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609730";"1852";"0";"Pin’s Journal de Tom Jedusor ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205609679";"1853";"0";"Pin’s Coupe de Helga Poufsouffle ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205607712";"1854";"0";"Pack de 7 pin’s Horcruxes ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782075168632";"1855";"0";"Horcruxes: 100 façons de les détruire";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782075168649";"1856";"0";"Poudlard: Le dressing";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421004774";"1857";"0";"Serre-Livre Weasley - Bubble Boy";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421004781";"1858";"0";"Serre-Livre Weasley - Pastilles Gerbe ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448430";"1859";"0";"Montre Gryffondor ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583447860";"1860";"0";"Serre-tête nœud Serpentard";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583447426";"1861";"0";"Collier lunettes de Luna ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583447853";"1862";"0";"Serre-tête nœud Gryffondor ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448591";"1863";"0";"Collier Plaque Gryffondor ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448607";"1864";"0";"Collier Plaque Serdaigle ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448522";"1865";"0";"Porte-clés Plaque Serdaigle ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583447884";"1866";"0";"Serre-tête nœud Serdaigle ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583447877";"1867";"0";"Serre-tête nœud Poufsouffle ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448546";"1868";"0";"Porte-clés Plaque Poufsouffle ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448515";"1869";"0";"Porte-clés Plaque Gryffondor ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448539";"1870";"0";"Porte-clés Plaque Serpentard ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448614";"1871";"0";"Collier Plaque Poufsouffle ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448621";"1872";"0";"Collier Plaque Serpentard ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448461";"1873";"0";"Montre Serpentard";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448454";"1874";"0";"Montre Poufsouffle ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448447";"1875";"0";"Montre Serdaigle";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782267046885";"1876";"0";"Le Seigneur des Anneaux T1 - La fraternité de l'anneau";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782267046892";"1877";"0";"Le Seigneur des Anneaux T2 - Les deux tours";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782267046908";"1878";"0";"Le Seigneur des Anneaux T3 - Le retour du roi";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"9782267046687";"1879";"0";"Le Silmarillion illustré ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608580";"1882";"1";"T-shirt Serpentard Malefoy - Tournoi des 3 sorciers ";"XS";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608597";"1882";"2";"T-shirt Serpentard Malefoy - Tournoi des 3 sorciers ";"S";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608603";"1882";"3";"T-shirt Serpentard Malefoy - Tournoi des 3 sorciers ";"M";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608610";"1882";"4";"T-shirt Serpentard Malefoy - Tournoi des 3 sorciers ";"L";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608542";"1883";"1";"T-shirt Serdaigle Chang - Tournoi des 3 sorciers ";"XS";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608559";"1883";"2";"T-shirt Serdaigle Chang - Tournoi des 3 sorciers ";"S";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608566";"1883";"3";"T-shirt Serdaigle Chang - Tournoi des 3 sorciers ";"M";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205608573";"1883";"4";"T-shirt Serdaigle Chang - Tournoi des 3 sorciers ";"L";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5060718148260";"1884";"0";"Carnet de notes A5 Poudlard blason";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5060718148277";"1885";"0";"Trousse Poudlard";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5060718149199";"1886";"0";"Trousse Poudlard et maisons";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5060718149618";"1887";"0";"Carnet de notes A5 Poudlard blason";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5060718140967";"1888";"0";"Bannière Poudlard Burgundy 95 x 47 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5060718145832";"1889";"0";"Sac isotherme Hogwarts Black & Gold ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5060662467837";"1890";"0";"Pendule Honey Dukes";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5060662464188";"1891";"0";"Collier couronne du roi Elessar Limited Edition";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391145894";"1893";"0";"Jeu de cartes à jouer Heroes and Villains";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"840391106505";"1894";"0";"Puzzle Poudlard (1000 pièces)";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055964780401";"1895";"0";"Calendrier de l'avent 2022 Odd Socks";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055583448959";"1900";"0";"Boule de Noël Serpentard et Collier ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"3800477251120";"1907";"0";"ELIXIR DU CERBERE";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421004309";"1909";"0";"Grande peluche Niffleur";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205606715";"1910";"0";"Set de papeterie Poudlard fantasy";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205614147";"1911";"6";"Pack vêtements 6 pièces Gryffondor";"6-9ans";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205614154";"1911";"7";"Pack vêtements 6 pièces Gryffondor";"10-12ans";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205613843";"1919";"0";"Bouteille isotherme 500ml - Hermione Granger portrait";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"665541005145";"1920";"0";"Banque de Gringotts - Puzzle 3D Wrebbit";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205600539";"1921";"0";"Moufles - Mitaines Serpentard ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205613867";"1922";"0";"Bouteille isotherme 500ml - Ron Weasley portrait";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205613874";"1923";"0";"Bouteille isotherme 500ml - Drago Malefoy portrait ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205613836";"1924";"0";"Bouteille isotherme 500ml - Harry Potter portrait ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"4895205613850";"1925";"0";"Bouteille isotherme 500ml - Luna Lovegood portrait";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421009045";"1926";"0";"Baguette magique boîte Ollivander Lally Hicks ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421009113";"1927";"0";"Baguette magique boîte Ollivander Jacob Kowalski ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421009069";"1928";"0";"Baguette magique boîte Ollivander Vicencia Santos";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421009076";"1929";"0";"Baguette magique boîte Ollivander Henrietta Fischer";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421009052";"1930";"0";"Baguette magique boîte Ollivander Abelforth Dumbledore ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421009090";"1931";"0";"Baguette magique boîte Ollivander Anton Vogel ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421009106";"1932";"0";"Baguette magique boîte Ollivander Helmut";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421008864";"1933";"0";"Baguette magique boîte Ollivander Croyance Bellebosse ";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"849421009083";"1934";"0";"Baguette magique boîte Ollivander - Liu Tao";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"071570016395";"1935";"0";"Bonbons 10 parfums";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"071570017149";"1936";"0";"Bonbons Tonneau Biere au beurre";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5050293804866";"1937";"0";"Pack 5 badges Gryffindor";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5060718140028";"1938";"0";"Trousse Hedwige";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"889698686662";"1939";"0";"Porte-clés Pocket POP! Vinyl Hermione 4 cm";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
"5055453445323";"1940";"0";"Puzzle Horcruxes";"";"";"0";"0.00";"0.00";"0.00";"0";"0"
