ID;Nom;EAN;Mon Prix Achat HT;Mon Prix Vente TTC;Mon Coef;Ma Marge Brute %;Prix Min Marché;Prix Max Marché;Prix Moyen Marché;3 Reliques;4 Maisons;Wizard Shop;2 Balais;Confiance;Conseil
"3109";"Capsule de noël - lanière et pins Chocogrenouille";"CR2125";"5.40";"11.95";"2.21";"45.8%";"10.99";"16.99";"13.97";"12.90";"14.99";"16.99";"10.99";"0.76";"RAS"
"3110";"Echarpe Gryffondor - Lochaven";"LH2011";"23.80";"49.95";"2.10";"42.8%";"34.99";"49.90";"40.95";"49.90";"34.99";"37.95";"-";"0.65";"Marge faible (Vérifier)"
"3111";"Capsule de noël - lanière et pins Luna Lovegood";"CR2126";"5.40";"11.95";"2.21";"45.8%";"9.99";"14.99";"12.29";"11.90";"14.99";"-";"9.99";"0.73";"RAS"
"3112";"Tote bag - Hedwige";"CER00719000010";"4.89";"10.00";"2.04";"41.3%";"9.90";"9.99";"9.95";"9.90";"-";"-";"9.99";"0.94";"Marge faible (Vérifier)"
"3113";"Set de calligraphie 4 pièces";"CER2100003662";"11.51";"23.90";"2.08";"42.2%";"24.90";"24.90";"24.90";"24.90";"-";"-";"-";"0.82";"Marge faible (Vérifier)"
"3114";"Set de papeterie Luna Lovegood";"CER2700001522";"7.95";"15.99";"2.01";"40.3%";"14.90";"15.99";"15.46";"14.90";"14.99";"15.95";"15.99";"0.76";"Marge faible (Vérifier)"
"3119";"Décoration de sapin - Dobby";"B6362X3";"8.13";"15.95";"1.96";"38.8%";"12.99";"14.90";"13.93";"13.90";"12.99";"14.90";"-";"0.71";"Trop cher (Baisser !)"
"3120";"Magicobus - 130 pièces - puzzle 3D Wrebbit";"W3D0203";"11.79";"24.95";"2.12";"43.3%";"23.90";"34.99";"29.45";"23.90";"34.99";"-";"-";"0.69";"Marge faible (Vérifier)"
"3121";"Lame de Morgul - Ouvre-lettres";"NN1218";"21.45";"42.95";"2.00";"40.1%";"39.90";"45.00";"43.28";"39.90";"-";"44.95";"45.00";"0.80";"Marge faible (Vérifier)"
"3122";"Lot de 4 sous-verre - Enchantements ";"CR4100";"4.30";"9.95";"2.31";"48.1%";"11.90";"11.90";"11.90";"11.90";"-";"-";"-";"0.86";"Opportunité (Augmenter !)"
"3123";"Lot de 4 sous-verre - Sortilèges";"CR4105";"4.30";"9.95";"2.31";"48.1%";"10.90";"12.90";"11.60";"10.90";"-";"12.90";"10.99";"0.83";"RAS"
"3124";"Bouteille isotherme 500ml - Durmstrang";"MAP4064";"10.25";"22.95";"2.24";"46.4%";"21.90";"22.99";"22.69";"21.90";"22.99";"22.90";"22.99";"0.96";"RAS"
"3125";"Carnet souple - Durmstrang";"MAP5182";"3.60";"8.95";"2.49";"51.7%";"8.99";"8.99";"8.99";"-";"8.99";"-";"-";"1.20";"RAS"
"3126";"Bonnet Poudlard - Lochaven";"LH2100";"14.99";"31.95";"2.13";"43.7%";"34.90";"35.00";"34.95";"34.90";"-";"35.00";"-";"0.65";"Marge faible (Vérifier)"
"3129";"Figurine Dobby";"ABYFIG104";"19.54";"38.99";"2.00";"39.9%";"34.90";"39.90";"38.23";"39.90";"-";"39.90";"34.90";"1.02";"Marge faible (Vérifier)"
"3132";"Aimant Harry et Poudlard";"ABYMGN041";"1.99";"3.99";"2.01";"40.2%";"3.90";"3.99";"3.95";"3.90";"3.99";"-";"-";"0.62";"Marge faible (Vérifier)"
"3133";"Coussin - Anneau Unique";"ABYPEL047";"10.99";"21.99";"2.00";"40.0%";"22.90";"22.90";"22.90";"22.90";"-";"-";"-";"0.71";"Marge faible (Vérifier)"
"3134";"Verre à pied - Emblème de Poudlard";"ABYVER248";"5.99";"11.99";"2.00";"40.1%";"11.00";"12.90";"11.95";"12.90";"-";"-";"11.00";"0.70";"Marge faible (Vérifier)"
"3135";"Mug 3D Chaudron";"MG2010";"8.99";"17.99";"2.00";"40.0%";"15.90";"21.99";"18.93";"15.90";"21.99";"18.90";"-";"0.80";"Marge faible (Vérifier)"
"3136";"Mug 3D Poney Fringant";"MG2063";"8.99";"17.99";"2.00";"40.0%";"12.90";"12.90";"12.90";"12.90";"-";"-";"-";"0.65";"Trop cher (Baisser !)"
"3137";"20 cartes postales Harry Potter à colorier";"J05651";"5.78";"9.90";"1.71";"29.9%";"9.90";"9.90";"9.90";"9.90";"-";"-";"-";"1.15";"Marge faible (Vérifier)"
"3138";"Coffret 7 tomes Harry Potter";"J05657";"62.27";"93.85";"1.51";"20.4%";"94.75";"94.75";"94.75";"94.75";"-";"-";"94.75";"0.69";"Marge faible (Vérifier)"
"3139";"Pull R pour Ron";"LH5008";"32.70";"65.90";"2.02";"40.5%";"69.90";"69.90";"69.90";"69.90";"-";"-";"-";"0.93";"Marge faible (Vérifier)"
"3141";"Cardigan Serpentard col V";"LH5202";"41.75";"83.99";"2.01";"40.4%";"84.90";"89.99";"88.28";"84.90";"89.99";"89.95";"-";"0.91";"Marge faible (Vérifier)"
"3142";"Guide cinéma - Les maisons de Poudlard";"J00299";"5.91";"8.90";"1.51";"20.3%";"8.90";"8.90";"8.90";"8.90";"8.90";"8.90";"8.90";"0.91";"Marge faible (Vérifier)"
"3144";"Coussin - Grenouille au chocolat";"LJDE-COUSS-CAC1";"7.50";"15.00";"2.00";"40.0%";"10.99";"19.99";"16.47";"19.90";"19.99";"15.00";"10.99";"0.67";"Marge faible (Vérifier)"
"3145";"Lot De 2 Serre-Livres Poudlard Express";"BKEDHP01";"24.95";"49.95";"2.00";"40.1%";"50.00";"54.99";"53.70";"54.90";"54.99";"54.90";"50.00";"0.68";"Marge faible (Vérifier)"
"3149";"Figurine Sauron - Le Seigneur des Anneaux ";"NN2820";"18.20";"35.95";"1.98";"39.2%";"35.90";"35.90";"35.90";"35.90";"-";"-";"-";"0.95";"Marge faible (Vérifier)"
"3150";"Bougie - Chope de Bière au beurre";"LB-CDBB1";"12.00";"25.00";"2.08";"42.4%";"22.90";"24.99";"23.95";"22.90";"24.99";"-";"-";"0.85";"Marge faible (Vérifier)"
"3151";"Fondant de cire - Chocogrenouille";"LB-FCC1";"3.00";"6.00";"2.00";"40.0%";"5.40";"7.99";"6.46";"-";"5.40";"6.00";"7.99";"0.68";"Marge faible (Vérifier)"
"3164";"Fondant de cire - Loup-Garou";"LB-FLG1";"3.00";"6.00";"2.00";"40.0%";"5.50";"5.50";"5.50";"-";"-";"5.50";"-";"0.65";"Trop cher (Baisser !)"
"3169";"Porte-clés Hibou doré";"MF_08225";"3.89";"8.99";"2.31";"48.1%";"8.99";"11.99";"10.29";"9.90";"11.99";"-";"8.99";"0.66";"RAS"
"3172";"Porte-clés Champignon";"EF_49824";"4.47";"8.99";"2.01";"40.3%";"8.99";"9.90";"9.45";"9.90";"-";"-";"8.99";"0.65";"Marge faible (Vérifier)"
"3177";"Boule de cristal violette et support ";"FT_55130";"16.16";"32.50";"2.01";"40.3%";"32.90";"32.90";"32.90";"32.90";"-";"-";"-";"0.83";"Marge faible (Vérifier)"
"3178";"Boule de cristal bleu et support ";"FT_55230";"16.16";"32.50";"2.01";"40.3%";"32.90";"32.90";"32.90";"32.90";"-";"-";"-";"0.85";"Marge faible (Vérifier)"
"3182";"Bannière Seigneur des Anneaux ";"Z-LOTR21";"7.95";"15.99";"2.01";"40.3%";"16.99";"20.00";"18.49";"20.00";"16.99";"-";"-";"0.82";"Marge faible (Vérifier)"
"3183";"Porte-clés du Gondor";"Z-LOTR24";"4.95";"9.99";"2.02";"40.5%";"8.99";"12.90";"10.95";"9.90";"11.99";"12.90";"8.99";"0.71";"Marge faible (Vérifier)"
"3184";"Lingot Armée de Dumbledore - Edition limitée";"Z-HP82";"11.95";"23.99";"2.01";"40.2%";"29.99";"29.99";"29.99";"-";"29.99";"-";"29.99";"0.81";"Opportunité (Augmenter !)"
"3186";"Lingot Vitrail de Sirène - Edition limitée";"Z-HP79";"19.66";"39.99";"2.03";"41.0%";"39.99";"39.99";"39.99";"-";"39.99";"-";"-";"0.69";"Marge faible (Vérifier)"
"3187";"Parapluie transparent - Hedwige";"CR2006";"7.15";"15.95";"2.23";"46.2%";"19.90";"19.90";"19.90";"19.90";"-";"-";"-";"1.00";"Opportunité (Augmenter !)"
"3192";"Jeu de cartes Harry Potter - Version bleue ";"T11-HARRY-POTTER-BLUE";"7.98";"16.99";"2.13";"43.6%";"15.99";"17.90";"16.95";"17.90";"15.99";"-";"-";"0.62";"Marge faible (Vérifier)"
"3193";"Jeu de cartes Harry Potter - Version verte";"T11-HARRY-POTTER-GREEN";"7.98";"16.99";"2.13";"43.6%";"15.99";"17.90";"16.95";"17.90";"15.99";"-";"-";"0.62";"Marge faible (Vérifier)"
"3194";"Jeu de cartes Harry Potter - Version rouge";"T11-HARRY-POTTER-RED";"7.98";"16.99";"2.13";"43.6%";"15.99";"17.90";"16.95";"17.90";"15.99";"-";"-";"0.64";"Marge faible (Vérifier)"
"3195";"Jeu de cartes Harry Potter - Version jaune";"T11-HARRY-POTTER-YELLOW";"7.98";"16.99";"2.13";"43.6%";"15.99";"15.99";"15.99";"-";"15.99";"-";"-";"0.70";"Trop cher (Baisser !)"
"3199";"PRECO Harry Potter et la Coupe de Feu : l'édition illustrée interactive";"PRECO";"32.85";"49.50";"1.51";"20.4%";"45.00";"49.50";"47.25";"-";"45.00";"-";"49.50";"0.73";"Marge faible (Vérifier)"
"3200";"Lot de 4 sous-verres - Famille Black";"MAP4213";"4.15";"9.95";"2.40";"49.9%";"9.99";"12.90";"11.20";"10.90";"9.99";"12.90";"10.99";"0.93";"RAS"
"3201";"Lot de 4 sets de table - Famille Black";"MAP4262";"4.15";"9.95";"2.40";"49.9%";"9.90";"12.90";"10.95";"9.90";"9.99";"12.90";"10.99";"0.82";"RAS"
"3202";"Lot de 4 sets de table - Terre du Milieu";"MAP4263";"4.15";"9.95";"2.40";"49.9%";"9.90";"9.99";"9.95";"9.90";"9.99";"-";"-";"0.82";"RAS"
"3203";"Bouteille isotherme 500ml - Famille Black";"MAP4065";"10.25";"22.95";"2.24";"46.4%";"22.90";"22.99";"22.94";"22.90";"22.99";"22.90";"22.99";"0.92";"RAS"
"3204";"Tapis de bureau carte du Maraudeur";"CR2521";"8.70";"19.95";"2.29";"47.7%";"19.90";"21.99";"20.45";"19.90";"21.99";"20.00";"19.90";"0.96";"RAS"
"3205";"Tapis de bureau Hedwige";"CR2520";"8.70";"19.95";"2.29";"47.7%";"16.90";"20.00";"18.45";"16.90";"-";"20.00";"-";"0.89";"RAS"
"3208";"Tapis de bureau - Carte Terre du Milieu";"CR2550";"8.70";"19.95";"2.29";"47.7%";"19.90";"20.00";"19.95";"19.90";"-";"20.00";"-";"0.80";"RAS"
"3213";"Suspension Chat et Lune";"SC_84723";"6.78";"13.95";"2.06";"41.7%";"12.90";"12.90";"12.90";"12.90";"-";"-";"-";"0.61";"Trop cher (Baisser !)"
"3214";"Porte-clés - Soleil doré";"SZ_66825";"4.72";"9.95";"2.11";"43.1%";"8.99";"11.99";"10.96";"11.90";"11.99";"-";"8.99";"0.68";"Marge faible (Vérifier)"
"3216";"Porte-clés - Phases de lune";"PL_23323";"4.55";"8.95";"1.97";"39.0%";"8.99";"9.90";"9.45";"9.90";"-";"-";"8.99";"0.73";"Marge faible (Vérifier)"
"3220";"Cadre photo Dragon";"W69546";"9.27";"24.95";"2.69";"55.4%";"21.90";"25.00";"23.30";"21.90";"22.99";"-";"25.00";"0.77";"RAS"
"3223";"Figurine dorée - Aragog";"WB362";"13.23";"26.99";"2.04";"41.2%";"29.99";"32.90";"31.93";"32.90";"29.99";"-";"32.90";"0.85";"Opportunité (Augmenter !)"
"3224";"Figurine dorée - Buck";"WB360";"15.70";"31.99";"2.04";"41.1%";"32.90";"34.90";"33.90";"32.90";"-";"-";"34.90";"0.84";"Marge faible (Vérifier)"
"3225";"Figurine dorée - Lutin De Cornouailles";"WB359";"14.83";"31.99";"2.16";"44.4%";"32.90";"36.99";"34.92";"32.90";"36.99";"34.90";"34.90";"1.02";"Marge faible (Vérifier)"
"3226";"Figurine dorée - Mandragore";"WB361";"14.47";"29.99";"2.07";"42.1%";"32.90";"34.99";"33.60";"32.90";"34.99";"-";"32.90";"1.05";"Marge faible (Vérifier)"
"3230";"Mini Miroir du Rised";"AE-MRD1";"3.00";"10.00";"3.33";"64.0%";"9.99";"12.00";"11.00";"9.99";"-";"12.00";"-";"0.63";"RAS"
"3243";"Marque-page transparent - Always";"BMR-0003E";"5.76";"11.95";"2.07";"42.2%";"12.00";"13.00";"12.63";"12.90";"-";"12.00";"13.00";"0.69";"Marge faible (Vérifier)"
"3244";"Autocollants cartonnés Harry potter";"STCX-0214E";"1.49";"3.00";"2.01";"40.4%";"3.30";"3.30";"3.30";"-";"-";"-";"3.30";"0.85";"Marge faible (Vérifier)"
"3245";"Carte anniversaire - Happy Birthday";"CF-7060E";"1.57";"4.00";"2.55";"52.9%";"4.00";"4.00";"4.00";"-";"-";"-";"4.00";"0.63";"RAS"
"3249";"Porte-clés premium - Famille Black";"HPKEY01";"13.50";"27.99";"2.07";"42.1%";"26.90";"28.99";"27.93";"26.90";"28.99";"27.90";"-";"0.84";"Marge faible (Vérifier)"
"3250";"Pin's premium - Famille Black";"HPPIN01";"8.61";"17.99";"2.09";"42.6%";"12.90";"18.90";"15.60";"18.90";"-";"12.90";"14.99";"0.71";"Marge faible (Vérifier)"
"3251";"Tote bag - Ministère de la Magie du Brésil";"FBTOTE01";"10.10";"22.99";"2.28";"47.3%";"16.99";"24.90";"22.20";"24.90";"16.99";"22.00";"24.90";"0.68";"RAS"
"3252";"Carte Postale Vicencia Santos";"FBPC11";"1.07";"2.50";"2.34";"48.6%";"2.99";"2.99";"2.99";"-";"2.99";"-";"-";"0.86";"Opportunité (Augmenter !)"
"3253";"Carte Postale - Votez Vicencia Santos";"FBPC12";"1.10";"2.50";"2.27";"47.2%";"2.99";"2.99";"2.99";"-";"2.99";"-";"-";"0.89";"Opportunité (Augmenter !)"
"3255";"Carte postale - Lideranca! Progresso! Magia!";"FBPC14";"1.10";"2.50";"2.27";"47.2%";"2.50";"2.50";"2.50";"-";"2.50";"-";"-";"0.63";"RAS"
"3256";"Pin's Ministère de la magie du Brésil";"FBPIN01";"6.28";"13.99";"2.23";"46.1%";"14.99";"14.99";"14.99";"-";"14.99";"-";"-";"1.13";"RAS"
"3257";"Art print - Ministère de la magie du Brésil";"F3P13XSF";"22.39";"46.99";"2.10";"42.8%";"44.90";"49.99";"47.45";"44.90";"49.99";"-";"-";"0.95";"Marge faible (Vérifier)"
"3258";"Carte We've All Got Both Light And Dark Inside Us";"HPPC20";"1.10";"2.50";"2.27";"47.2%";"3.50";"3.50";"3.50";"-";"-";"3.50";"-";"0.92";"Opportunité (Augmenter !)"
"3259";"Carte - It's sort of exciting isn't it? Breaking the rules";"HPPC21";"1.10";"2.50";"2.27";"47.2%";"3.50";"3.50";"3.50";"-";"-";"3.50";"-";"0.92";"Opportunité (Augmenter !)"
"3260";"Carte - 'Fred Reckons People Need A Laugh These Days'";"HPPC22";"1.10";"2.50";"2.27";"47.2%";"3.50";"3.50";"3.50";"-";"-";"3.50";"-";"0.92";"Opportunité (Augmenter !)"
"3261";"Carte - 'I Never Realised How Beautiful This Place Was'";"HPPC23";"1.10";"2.50";"2.27";"47.2%";"3.50";"3.50";"3.50";"-";"-";"3.50";"-";"0.92";"Opportunité (Augmenter !)"
"3262";"Tote bag - Butterbeer";"HPTOTE14";"10.10";"22.99";"2.28";"47.3%";"22.00";"22.00";"22.00";"-";"-";"22.00";"-";"0.96";"RAS"
"3264";"Elixir du Cerf Blanc";"E006425";"2.33";"5.00";"2.15";"44.1%";"4.90";"4.90";"4.90";"4.90";"-";"-";"-";"0.89";"Marge faible (Vérifier)"
"3265";"Vif d'or - pralines au chocolat blanc et caramel";"WVF1";"4.64";"10.00";"2.16";"44.3%";"8.90";"12.00";"10.45";"8.90";"12.00";"-";"-";"0.79";"Marge faible (Vérifier)"
"3267";"Lot de 4 sous-verre - Le Seigneur des Anneaux";"CR4150";"4.30";"9.95";"2.31";"48.1%";"10.90";"10.90";"10.90";"10.90";"-";"-";"-";"1.00";"RAS"
"3268";"Carnet rigide Carte de la Terre du Milieu";"MAP5121";"8.80";"19.95";"2.27";"47.1%";"19.90";"24.90";"22.40";"24.90";"-";"19.90";"-";"0.67";"RAS"
"3271";"Bitty POP Poudlard Express";"FK83622";"4.16";"8.99";"2.16";"44.5%";"8.99";"11.90";"9.95";"9.90";"8.99";"11.90";"8.99";"0.76";"Marge faible (Vérifier)"
"3272";"Bannière Bieraubeurre 125x85cm";"FNTK-Z-HP74";"8.86";"17.99";"2.03";"40.9%";"18.99";"18.99";"18.99";"-";"18.99";"-";"-";"0.78";"Marge faible (Vérifier)"
"3275";"Mug Elfique 400ml";"ABYMUGA259";"6.49";"12.99";"2.00";"40.0%";"15.90";"15.90";"15.90";"15.90";"-";"-";"-";"0.61";"Opportunité (Augmenter !)"
"3276";"Mug - 320 ml - Harry & Drago";"ABYMUGA638";"4.99";"9.99";"2.00";"40.1%";"11.99";"11.99";"11.99";"-";"11.99";"-";"-";"0.77";"Opportunité (Augmenter !)"
"3277";"Boîte à cookies - Honeydukes";"ABYTAB100";"19.99";"39.99";"2.00";"40.0%";"46.99";"46.99";"46.99";"-";"46.99";"-";"-";"1.00";"Opportunité (Augmenter !)"
"3278";"Chateau Poudlard";"NN7074";"193.75";"299.00";"1.54";"22.2%";"299.00";"309.99";"302.96";"299.90";"309.99";"-";"299.00";"1.01";"Marge faible (Vérifier)"
"3280";"Porte-Clés - Weasley & Weasley";"KEYHP73";"3.42";"8.99";"2.63";"54.3%";"8.99";"11.90";"10.45";"11.90";"-";"-";"8.99";"0.70";"RAS"
"3282";"Mug thermoréactif - Poudlard";"MUGBHP86";"5.88";"14.00";"2.38";"49.6%";"12.90";"12.90";"12.90";"-";"-";"12.90";"-";"1.00";"Trop cher (Baisser !)"
"3284";"Pin's - Chaudron Baveur";"PBADHP99";"1.95";"4.99";"2.56";"53.1%";"4.90";"4.90";"4.90";"4.90";"-";"-";"-";"0.68";"RAS"
"3285";"Pin's - Ticket Poudlard";"PBADHP96";"1.95";"4.99";"2.56";"53.1%";"4.99";"4.99";"4.99";"-";"4.99";"-";"-";"0.66";"RAS"
"3287";"Pin's - Weasley & Weasley";"PBADHP98";"1.95";"4.99";"2.56";"53.1%";"3.90";"3.90";"3.90";"3.90";"-";"-";"-";"0.67";"Trop cher (Baisser !)"
"3288";"Marque-page doré - Chat - emporium";"LE_MPCHAT1";"6.99";"14.00";"2.00";"40.1%";"9.90";"13.99";"11.95";"-";"13.99";"9.90";"-";"0.62";"Marge faible (Vérifier)"
"3289";"Marque-page doré - Dragon - emporium";"LE-MPDRAGON1";"6.99";"14.00";"2.00";"40.1%";"9.90";"13.00";"11.45";"-";"-";"9.90";"13.00";"0.63";"Trop cher (Baisser !)"
"3290";"Marque-page doré - Lune - emporium";"LE-MPLUNE1";"6.99";"14.00";"2.00";"40.1%";"9.90";"9.90";"9.90";"-";"-";"9.90";"-";"0.64";"Trop cher (Baisser !)"
"3292";"Marque-page doré - Serpent - emporium";"LE-MPSERPENT1";"6.99";"14.00";"2.00";"40.1%";"12.00";"13.99";"12.97";"12.90";"13.99";"12.00";"13.00";"0.71";"Marge faible (Vérifier)"
"3300";"Cadre photo Serpent doré";"ORI4507";"9.00";"19.99";"2.22";"46.0%";"19.90";"19.99";"19.96";"19.90";"19.99";"-";"19.99";"0.79";"RAS"
"3303";"Décoration De Noël - Tasse À Thé Dorée - HDB";"HDB_G10004";"3.47";"9.95";"2.87";"58.2%";"9.95";"9.95";"9.95";"-";"-";"9.95";"-";"0.68";"RAS"
"3304";"Décoration de Noël - Théière - HDB";"HDB_D0755";"3.65";"9.95";"2.73";"56.0%";"9.95";"9.95";"9.95";"-";"-";"9.95";"-";"0.80";"RAS"
"3318";"Figurine Hedwige ";"B6148W2";"43.33";"89.99";"2.08";"42.2%";"89.90";"95.00";"91.21";"89.90";"89.99";"89.95";"95.00";"0.72";"Marge faible (Vérifier)"
"3319";"Calice Chambre des secrets ";"B6622B24";"24.38";"48.90";"2.01";"40.2%";"34.90";"54.99";"46.60";"49.90";"54.99";"-";"34.90";"0.83";"Marge faible (Vérifier)"
"3320";"Serre-Livres Dobby";"NN7579";"25.35";"49.95";"1.97";"39.1%";"49.50";"49.90";"49.63";"49.90";"-";"49.50";"49.50";"0.71";"Marge faible (Vérifier)"
"3321";"Boîte cadeau - Boucles d'oreilles et Collier Quidditch";"EGSWN0631";"14.50";"31.95";"2.20";"45.5%";"27.95";"27.95";"27.95";"-";"-";"27.95";"-";"0.65";"Trop cher (Baisser !)"
"3330";"Mug Dobby avec Chaussettes";"GP86925";"7.49";"15.00";"2.00";"40.1%";"13.90";"16.99";"15.70";"13.90";"16.99";"14.90";"16.99";"0.76";"Marge faible (Vérifier)"
"3339";"Agenda Harry Potter 2025/2026";"AGENDA2026";"5.80";"9.95";"1.72";"30.1%";"9.95";"9.95";"9.95";"9.95";"9.95";"9.95";"9.95";"1.02";"Marge faible (Vérifier)"
"3341";"Plaque suspendue Polynectar";"WB364";"4.93";"12.00";"2.43";"50.7%";"11.90";"14.99";"12.96";"11.90";"11.99";"-";"14.99";"0.77";"RAS"
"3342";"Plaque suspendue Créatures magiques";"WB365";"6.17";"14.00";"2.27";"47.1%";"13.90";"15.99";"14.96";"13.90";"15.99";"-";"14.99";"0.77";"RAS"
"3343";"Plaque Arche - Lutin de Cornouailles";"WB366";"4.94";"12.00";"2.43";"50.6%";"11.90";"12.99";"12.61";"11.90";"12.99";"-";"12.95";"0.79";"RAS"
"3345";"Plaque Arche - Sombral";"WB368";"4.94";"12.00";"2.43";"50.6%";"14.99";"14.99";"14.99";"-";"-";"-";"14.99";"0.67";"Opportunité (Augmenter !)"
"3346";"Plaque Arche - Aragog";"WB369";"4.94";"12.00";"2.43";"50.6%";"14.99";"14.99";"14.99";"-";"-";"-";"14.99";"0.65";"Opportunité (Augmenter !)"
"3349";"Book Nook Terrain de Quidditch 23 cm";"REV00532";"29.79";"59.99";"2.01";"40.4%";"69.99";"69.99";"69.99";"-";"69.99";"-";"-";"0.71";"Opportunité (Augmenter !)"
"3350";"Puzzle multidimensionnel Poudlard (1000 pièces)";"T11-HP-PUZZLE";"21.70";"44.99";"2.07";"42.1%";"49.90";"49.99";"49.95";"49.90";"49.99";"-";"-";"0.77";"Marge faible (Vérifier)"
"3351";"Le Seigneur des Anneaux Puzzle multidimensionnel (1000 pièces)";"T11-LOTR-PUZZLE";"21.70";"44.99";"2.07";"42.1%";"49.90";"49.99";"49.95";"49.90";"49.99";"-";"-";"0.77";"Marge faible (Vérifier)"
"3352";"Parapluie - Terre du Milieu";"CR2150";"12.95";"25.95";"2.00";"40.1%";"24.90";"27.99";"26.45";"24.90";"27.99";"-";"-";"0.68";"Marge faible (Vérifier)"
"3353";"Parapluie Communauté de l'Anneau";"CR2151";"12.95";"25.95";"2.00";"40.1%";"27.90";"27.90";"27.90";"27.90";"-";"-";"-";"0.69";"Marge faible (Vérifier)"
"3354";"Carnet souple Sauron";"MAP5142";"3.60";"7.95";"2.21";"45.7%";"8.99";"8.99";"8.99";"-";"8.99";"-";"-";"0.63";"Opportunité (Augmenter !)"
"3356";"Le livre des stickers de Poudlard - 1000 autocollants";"J05736";"5.78";"9.90";"1.71";"29.9%";"9.90";"9.90";"9.90";"9.90";"-";"-";"-";"0.86";"Marge faible (Vérifier)"
"3357";"Le livre de coloriage de Poudlard - Posters magiques";"J05740";"6.57";"9.90";"1.51";"20.4%";"9.90";"9.90";"9.90";"9.90";"-";"-";"9.90";"0.83";"Marge faible (Vérifier)"
"3360";"Lutin de Cornouailles - Orpiment";"ORP-LUT";"19.20";"30.00";"1.56";"23.2%";"24.95";"36.99";"32.44";"32.90";"36.99";"24.95";"34.90";"0.77";"Marge faible (Vérifier)"
"3368";"Serre-Livres – Reliques De La Mort NBA";"NBA-SRM1";"4.29";"9.99";"2.33";"48.5%";"10.90";"12.99";"11.93";"11.90";"12.99";"10.90";"-";"0.69";"RAS"
"3374";"Marque-page magnétique - Chat noir et champignons MABO";"MBCAT";"2.00";"4.50";"2.25";"46.7%";"4.90";"4.90";"4.90";"4.90";"-";"-";"-";"0.71";"RAS"
"3375";"Carte postale - Boutique Magique MABO";"PCMAGICSTORE";"1.25";"3.00";"2.40";"50.0%";"2.90";"2.90";"2.90";"2.90";"-";"-";"-";"0.63";"RAS"
"3376";"Marque-page Forêt Magique MABO";"BFOREST11";"1.75";"4.00";"2.29";"47.5%";"4.90";"4.90";"4.90";"4.90";"-";"-";"-";"0.67";"Opportunité (Augmenter !)"
"3378";"Marque-page Renard et Lune MABO";"BFOX11";"1.75";"4.00";"2.29";"47.5%";"4.90";"4.90";"4.90";"4.90";"-";"-";"-";"0.63";"Opportunité (Augmenter !)"
"3379";"Marque-page magnétique - Chat halloween MABO";"MBGHOSTCAT";"2.00";"4.50";"2.25";"46.7%";"4.90";"5.99";"5.45";"4.90";"-";"-";"5.99";"0.71";"RAS"
"3380";"Carte postale - Maison sorcière MABO";"PCCOTTAGE";"1.25";"3.00";"2.40";"50.0%";"2.90";"3.00";"2.95";"2.90";"-";"3.00";"-";"0.71";"RAS"
"3382";"Marque-Page Magnétique Dragon Rose MABO";"MBPINK";"2.00";"4.50";"2.25";"46.7%";"4.90";"5.99";"5.45";"4.90";"-";"-";"5.99";"0.74";"RAS"
"3395";"Lot de 4 assiettes Seigneur des Anneaux - Tavernes";"MAP4501";"10.85";"24.95";"2.30";"47.8%";"24.90";"24.99";"24.95";"24.90";"24.99";"-";"-";"0.75";"RAS"
"3396";"Lot de 4 assiettes Chemin de traverse";"MAP4502";"10.85";"24.95";"2.30";"47.8%";"23.00";"28.90";"25.45";"24.90";"24.99";"28.90";"23.00";"0.93";"RAS"
"3397";"Lots 3 paires de chaussettes - Le Seigneur des Anneaux";"CR1650";"6.10";"12.95";"2.12";"43.5%";"13.90";"14.90";"14.26";"13.90";"13.99";"14.90";"-";"0.77";"Marge faible (Vérifier)"
"3398";"Lot de 4 assiettes et 4 anneaux ronds de serviettes - Seigneur des Anneaux";"MAP4500";"16.50";"37.95";"2.30";"47.8%";"37.90";"37.90";"37.90";"37.90";"-";"-";"-";"0.71";"RAS"
"3399";"Baguette de Célébration - Sortilège du Patronus";"NN8031";"31.20";"64.95";"2.08";"42.4%";"64.95";"69.90";"66.21";"69.90";"64.99";"65.00";"64.95";"0.84";"Marge faible (Vérifier)"
"3404";"Porte-monnaie - Orgueil et Préjugés - WELL";"PRIDPUCP";"6.80";"13.99";"2.06";"41.7%";"14.90";"14.90";"14.90";"-";"-";"14.90";"-";"0.62";"Marge faible (Vérifier)"
"3409";"Art print - Ministère de la magie ";"HPOP02F";"22.00";"46.99";"2.14";"43.8%";"44.90";"49.99";"47.45";"44.90";"49.99";"-";"-";"1.07";"Marge faible (Vérifier)"
"3410";"Carte 3D Ministère de la Magie";"HP3DCARD02";"5.80";"12.99";"2.24";"46.4%";"12.00";"12.99";"12.63";"12.90";"12.99";"12.00";"-";"0.79";"RAS"
"3411";"Porte-passeport Ministère de la Magie ";"HPPH01";"22.50";"46.99";"2.09";"42.5%";"45.90";"49.99";"47.95";"45.90";"49.99";"-";"-";"1.06";"Marge faible (Vérifier)"
"3412";"Set de papeterie Ministère de la Magie";"HPSTS01";"8.50";"19.99";"2.35";"49.0%";"16.99";"19.90";"18.93";"19.90";"16.99";"19.90";"-";"0.83";"RAS"
"3413";"Mug premium Ministère de la Magie ";"HPMUG02";"15.50";"32.99";"2.13";"43.6%";"24.90";"32.99";"29.26";"29.90";"32.99";"-";"24.90";"0.81";"Marge faible (Vérifier)"
